Wavelength (nm),Absorbance (AU),Std.Dev.
200,1.15819644927979,0.319919251744434
201,1.08975887298584,0.275626007562643
202,1.92670631408691,0.572408925104302
203,2.57621812820435,0.705107881124185
204,2.11008930206299,0.532354664915987
205,3.3643159866333,0.914729991325992
206,2.65529823303223,0.475665138746524
207,3.21364164352417,0.406428371298183
208,2.90491580963135,0.21831359929404
209,2.78402185440063,0.181067433983624
210,2.83579969406128,0.329979876280357
211,3.23716878890991,0.21478603628224
212,2.95971536636353,0.0843271755739703
213,2.7800145149231,0.152909231949324
214,3.03104209899902,0.308228868538284
215,3.27353382110596,0.192825968811379
216,3.1562762260437,0.137042724407348
217,2.90759944915772,0.195653998324969
218,3.34238576889038,0.191819348543326
219,3.11731004714966,0.173229085433247
220,2.99166440963745,0.325141054501374
221,3.03445816040039,0.649613015812106
222,3.45354890823364,0.353434685140206
223,2.97701835632324,0.350426767924105
224,3.45796823501587,0.685644246112051
225,3.70735740661621,0.407393972258811
226,3.14474868774414,0.530330085889911
227,3.72696781158447,0.583065879907665
228,3.45163249969482,0.332610936982521
229,3.17993927001953,0.252482486532946
230,3.31839227676392,0.248780135433143
231,3.32795429229736,0.482781527121417
232,3.95654582977295,0.667831674531699
233,3.23773574829102,0.300730515201629
234,2.69323110580444,0.0286025095378819
235,2.67107152938843,0.0374005588673333
236,2.44088840484619,0.0210835608845771
237,2.35972738265991,0.0133350293253064
238,2.20586967468262,0.00983878388854704
239,2.11111211776733,0.00663923922272353
240,2.03283357620239,0.0074303879352531
241,1.97298002243042,0.00860184375050201
242,1.9344687461853,0.00703587380011262
243,1.88845729827881,0.00631883386543077
244,1.88035917282105,0.00471977803103362
245,1.83570241928101,0.00325888584943192
246,1.84710550308228,0.00551887429465689
247,1.83322429656982,0.00632605177272737
248,1.8234395980835,0.00456408720626857
249,1.83409976959229,0.00506793981443601
250,1.85329961776733,0.00612590497980144
251,1.81490755081177,0.00414500167147208
252,1.83558464050293,0.00368100694621466
253,1.83394575119019,0.00258630848151028
254,1.851975440979,0.00381414790966227
255,1.83438873291016,0.00401535258872034
256,1.8397011756897,0.0077796483746993
257,1.82186985015869,0.0101184066568126
258,1.78163290023804,0.0097187826149936
259,1.78588342666626,0.00604879646428475
260,1.77357339859009,0.00369205943388774
261,1.75914716720581,0.00503882089671455
262,1.70160102844238,0.00509433360354766
263,1.68196296691895,0.00734960606615741
264,1.64814043045044,0.00609878356600667
265,1.61355257034302,0.00837361415385556
266,1.58777856826782,0.00632987834046652
267,1.54562520980835,0.00424150423480246
268,1.53060960769653,0.00368953607000489
269,1.50372982025146,0.00396798934555642
270,1.50470924377441,0.00360346569243781
271,1.48675966262817,0.00355185804836585
272,1.47404766082764,0.00521154106224936
273,1.45655107498169,0.00329427325835409
274,1.44743919372559,0.00415252182041294
275,1.44432210922241,0.00391244397229916
276,1.41515588760376,0.00397678119080563
277,1.41001319885254,0.0036397889532094
278,1.39179182052612,0.00274505572825286
279,1.37188863754272,0.00270192613366226
280,1.35821390151978,0.00287359906873387
281,1.33731937408447,0.00346102166342603
282,1.30550575256348,0.00220525138113512
283,1.26872301101685,0.00153458969931284
284,1.21882295608521,0.00136312323422342
285,1.1706018447876,0.00197935374321107
286,1.11572599411011,0.00207911849832513
287,1.06507873535156,0.00148418688836995
288,1.01492595672607,0.000812145374696523
289,0.976561546325684,0.000856839090554093
290,0.942480564117432,0.001396575204523
291,0.909704685211182,0.00138376270126399
292,0.887793064117432,0.000870135707422657
293,0.867251396179199,0.000645856524331167
294,0.851592540740967,0.000571186431403955
295,0.836075305938721,0.000642898163188622
296,0.825669288635254,0.000716493171932801
297,0.812451839447022,0.000862762752882518
298,0.801652908325195,0.000759555943393133
299,0.793637752532959,0.000610601850689946
300,0.780585289001465,0.000628453284829592
301,0.770013809204102,0.000681465531544238
302,0.75938606262207,0.000662704158423736
303,0.747665882110596,0.000835044114950152
304,0.735093116760254,0.00082300270122252
305,0.722312450408936,0.00105834305353125
306,0.707402229309082,0.000651118651447829
307,0.689764022827148,0.000574653471474182
308,0.678915500640869,0.000662649260179146
309,0.661523818969727,0.000621467925219061
310,0.644048690795898,0.000493999613744497
311,0.628936767578125,0.000491696572699146
312,0.60697603225708,0.000359392264200253
313,0.5898118019104,0.000447808740205581
314,0.571593761444092,0.000533225910517353
315,0.5518798828125,0.000416029421707402
316,0.532143115997314,0.000539263825899423
317,0.5113844871521,0.000494691376916402
318,0.492182731628418,0.000343868034523277
319,0.472367763519287,0.00058059892892178
320,0.452601432800293,0.00051180956031109
321,0.432791709899902,0.000287212759902489
322,0.412595748901367,0.000349737220570013
323,0.393252849578857,0.000420439520307721
324,0.373463153839111,0.000271574565002267
325,0.355025768280029,0.000355841945756306
326,0.336408615112305,0.000367777177170729
327,0.318910121917725,0.000294955293549364
328,0.300297260284424,0.000272784197709937
329,0.282989501953125,0.000370015802941022
330,0.266139984130859,0.0003871870745294
331,0.249230861663818,0.000323822638392703
332,0.233815670013428,0.000309596233230389
333,0.219362735748291,0.000257173977518969
334,0.204730033874512,0.000282532353873333
335,0.190929412841797,0.000306234906059401
336,0.177274703979492,0.000247999334097276
337,0.164637565612793,0.000236041618005405
338,0.152169704437256,0.000264179835406201
339,0.140619277954102,0.000275656422641891
340,0.129027843475342,0.000199461615942404
341,0.118756294250488,0.000196618874459092
342,0.108187675476074,0.00024930878026889
343,0.0978798866271973,0.000220857464998323
344,0.0887494087219238,0.000176138250436633
345,0.0798606872558594,0.000199096501933287
346,0.0713376998901367,0.00022304972355146
347,0.0630416870117188,0.00019182845366038
348,0.055300235748291,0.000180549464416113
349,0.0482721328735352,0.000132361612411801
350,0.0411186218261719,0.000132175957444447
351,0.0341005325317383,0.000156172723026285
352,0.0271549224853516,0.000184407176919148
353,0.021331787109375,0.000165944811851051
354,0.0152945518493652,0.000165711718145187
355,0.0101637840270996,0.000139520303547713
356,0.00395059585571289,0.000183413167545782
357,-0.00177192687988281,0.000201796223396725
358,-0.00665950775146484,0.000207243764192134
359,-0.0112900733947754,0.000289659636863606
360,-0.0146803855895996,0.000344386043692245
361,-0.018040657043457,0.000285414823455961
362,-0.0211429595947266,0.000312403677087594
363,-0.0240998268127441,0.000261355486037607
364,-0.0263323783874512,0.000281887802333654
365,-0.029078483581543,0.000281887802333654
366,-0.0325794219970703,0.000311984171046768
367,-0.0351772308349609,0.000236591971366986
368,-0.0371270179748535,0.000221806686999524
369,-0.0397329330444336,0.00018750313915168
370,-0.0420260429382324,0.000195728730206067
371,-0.043938159942627,0.000234076053481787
372,-0.0458979606628418,0.000180826307594167
373,-0.0478448867797852,0.000194946519867074
374,-0.0496616363525391,0.000119561628355907
375,-0.0509147644042969,0.000152167097667127
376,-0.0524888038635254,0.000217433561318303
377,-0.0545620918273926,0.000220890406674247
378,-0.0554018020629883,0.000176483867695933
379,-0.0564041137695313,0.000154727596228885
380,-0.0575385093688965,0.000153834495936807
381,-0.058955192565918,0.000126537165389116
382,-0.0595836639404297,0.000159904765550136
383,-0.0605602264404297,0.000148494777835736
384,-0.0614180564880371,0.00014051089276667
385,-0.0619311332702637,0.000141455975249214
386,-0.0623989105224609,0.000144191015262842
387,-0.0623364448547363,0.00020740607610303
388,-0.0627646446228027,0.000190410337932256
389,-0.0632352828979492,0.000196799193037722
390,-0.0633697509765625,0.000199867021519986
391,-0.0633420944213867,0.000177542297422463
392,-0.0633964538574219,0.000227026572782729
393,-0.0629091262817383,0.000195542773458743
394,-0.0636777877807617,0.000201638416845741
395,-0.063265323638916,0.000184273965023261
396,-0.06329345703125,0.000240968420628079
397,-0.0626811981201172,0.000251943355193457
398,-0.0626311302185059,0.000182508449003688
399,-0.0627174377441406,0.000194118995680114
400,-0.062495231628418,0.000212650127138805
401,-0.0621390342712402,0.000200634582015339
402,-0.061948299407959,0.000167990211325875
403,-0.0612611770629883,0.000148031636296154
404,-0.0610442161560059,0.000166152948146024
405,-0.0606751441955566,0.000169807597076836
406,-0.0604219436645508,0.0001613204308094
407,-0.0602030754089356,0.000143641208587301
408,-0.0593457221984863,0.000184066554893726
409,-0.0591535568237305,0.00020486025363308
410,-0.0585799217224121,0.00023316898224803
411,-0.0583534240722656,0.000151334021572626
412,-0.0571770668029785,0.000158309936523437
413,-0.0567378997802734,0.000181519073531763
414,-0.0566573143005371,0.00012185032214337
415,-0.0558772087097168,0.000150589976074127
416,-0.0551843643188477,0.000196651251507294
417,-0.0546507835388184,0.000161714596294765
418,-0.054593563079834,0.000157711322054208
419,-0.0535469055175781,0.000194899860734296
420,-0.0527825355529785,0.00021482029971108
421,-0.0516414642333984,0.000189534223111888
422,-0.051513671875,0.000177255194472398
423,-0.0509457588195801,0.000175745384213096
424,-0.0508122444152832,0.000139063244043125
425,-0.0501446723937988,0.000119293183370388
426,-0.0495691299438477,0.000159620125847171
427,-0.047938346862793,0.000167852098204109
428,-0.0480141639709473,0.000162079748784385
429,-0.0472722053527832,0.000189797961390059
430,-0.045654296875,0.000162026431691485
431,-0.0458078384399414,0.0000958549436631258
432,-0.0454597473144531,0.000120336921356783
