Wavelength (nm),Absorbance (AU),Std.Dev.
190,0.0454692840576172,0.0434954184388528
191,-0.00434398651123047,0.035628641845873
192,-0.0185976028442383,0.0293451547174735
193,0.050816535949707,0.0256039388681143
194,0.019230842590332,0.0255590865787156
195,0.00776195526123047,0.0274655490437993
196,0.0188741683959961,0.0194861845814317
197,-0.030059814453125,0.0157503819495013
198,-0.00778722763061523,0.0167115996569776
199,0.0123124122619629,0.0153646232044112
200,0.0134196281433105,0.0105371854565466
201,0.00759077072143555,0.00596038848828514
202,0.000223159790039062,0.00241272289180379
203,0.000123023986816406,0.000783565190214097
204,0.00120830535888672,0.000431870232224887
205,0.000816822052001953,0.000212316262680637
206,0.000411033630371094,0.00016940810285947
207,0.000410079956054688,0.000133231408063197
208,0.000360965728759766,0.0000932335541111394
209,0.000321388244628906,0.0000887532174743842
210,0.000148773193359375,0.0000719692456997906
211,0.000226020812988281,0.00008639573494942
212,0.000195503234863281,0.000117094352453813
213,0.000216960906982422,0.0000754262337205373
214,0.000145912170410156,0.000077393182724327
215,0.000193119049072266,0.0000646655183623891
216,0.000164985656738281,0.0000777156801475647
217,0.000220775604248047,0.0000932140420397467
218,0.000241756439208984,0.0000973004886837949
219,0.000123977661132812,0.0000808347987248537
220,0.000125408172607422,0.00006653202772747
221,0.000134468078613281,0.0000908171388176692
222,0.000178337097167969,0.0000675377176329396
223,0.0000972747802734375,0.0000759145123002457
224,0.000162601470947266,0.0000699619404481212
225,0.000222682952880859,0.0000928278382380394
226,0.000162601470947266,0.00012544352247157
227,0.000123023986816406,0.000089754383296604
228,0.000202655792236328,0.0000874603063638655
229,0.000204086303710937,0.0000803481223605113
230,0.00014495849609375,0.0000657188174349188
231,0.0000863075256347656,0.0000552452427406605
232,0.000169754028320312,0.0000587932674795825
233,0.000108242034912109,0.000056520793872498
234,0.000219821929931641,0.0000759339781360421
235,0.000225543975830078,0.0000690311342072493
236,0.000153064727783203,0.000074482818872136
237,0.000142574310302734,0.0000714587853458489
238,0.000224590301513672,0.0000709590730117747
239,0.000240802764892578,0.0000755151096146742
240,0.000162124633789062,0.0000911245665404606
241,0.000178813934326172,0.0000753387620026332
242,0.000119686126708984,0.0000559811697683611
243,0.000265121459960937,0.0000444162998794722
244,0.000173091888427734,0.0000474746412080285
245,0.0000767707824707031,0.0000505818374807101
246,0.000187397003173828,0.0000632829562013473
247,0.000276088714599609,0.00006200533427109
248,0.000113964080810547,0.0000556307747245878
249,0.000379562377929687,0.0000649462012218374
250,0.000204563140869141,0.0000711926021388816
251,0.0001220703125,0.0000716875150383101
252,0.0001678466796875,0.0000737156935083555
253,0.000319004058837891,0.0000796075315655106
254,0.00000762939453125,0.0000757811118991383
255,0.0000896453857421875,0.0000688497377310945
256,0.000100135803222656,0.0000740664881536776
257,0.0000166893005371094,0.0000681510239708759
258,0.00023651123046875,0.0000986672756681638
259,-0.0000209808349609375,0.000131752100089669
260,0.0000596046447753906,0.00009185770025261
261,0.000115394592285156,0.000108129594185135
262,-0.0000414848327636719,0.000101860274679708
263,0.0000658035278320313,0.000123713284821942
264,0.0000777244567871094,0.000129077625643557
265,0.000109672546386719,0.000123496221213567
266,-0.000126361846923828,0.000146964894371763
267,0.0000596046447753906,0.000173117501751907
268,0.0000958442687988281,0.0000913438798938651
269,-0.0000391006469726562,0.0000807207991609146
270,0.000112056732177734,0.000101533848762844
271,0.000034332275390625,0.0000860502824776555
272,0.000176429748535156,0.000118915195089465
273,0.000197410583496094,0.000122034917110558
274,0.0000782012939453125,0.000118966809664038
275,0.0000162124633789062,0.000105230949541645
276,0.000100135803222656,0.0000757946124981763
277,0.000144481658935547,0.0000719091936189663
278,-0.0000181198120117187,0.0000978085886852405
279,0.000123977661132812,0.0000959023731285036
280,0.0000181198120117187,0.0000628521299332864
281,0.000104904174804687,0.0000883346466221541
282,0.0000863075256347656,0.0000806813544399466
283,0.000110149383544922,0.0000773270516495108
284,-0.000105381011962891,0.000077880807431123
285,-0.0000529289245605469,0.0000687191666515281
286,0.000163078308105469,0.0000621536704127802
287,-0.000161647796630859,0.000072344227560686
288,0.0000643730163574219,0.0000938024865997815
289,0.0000176429748535156,0.000105565328497683
290,-0.0000963211059570313,0.0000722687575991939
291,0.00000524520874023438,0.0000778574478602823
292,-0.0000576972961425781,0.0000837959058966361
293,0.0000133514404296875,0.000100898111698363
294,0.0000996589660644531,0.000109052981253989
295,-0.00000095367431640625,0.0000837986192749545
296,0.00016021728515625,0.00010217008094153
297,0.000112056732177734,0.0000956602369947321
298,-0.0000543594360351563,0.000117799046737656
299,0.000111579895019531,0.000135703532457701
300,0.000190258026123047,0.000109128014849601
301,0.00000286102294921875,0.0000846959980551533
302,-0.0000410079956054688,0.0000895692623858152
303,0.000150680541992187,0.0000798570565144767
304,-0.0000371932983398437,0.0000791204905969564
305,-0.000139236450195312,0.000113256604780712
306,0.0000605583190917969,0.000152906442959336
307,0.00000524520874023438,0.000153408229580672
308,0.0000457763671875,0.000156478165764846
309,0.000126361846923828,0.00011872574967305
310,0.000151157379150391,0.0000927812877270022
311,-0.0000853538513183594,0.000115090750439038
312,0.0000472068786621094,0.0000931554813039276
313,0.000134468078613281,0.0000768521866527778
314,0.0000863075256347656,0.000130716016471617
315,0.0000982284545898438,0.000122178298155602
316,0.0000424385070800781,0.000111643047882289
317,0.000107288360595703,0.000104567681680647
318,0.0000762939453125,0.000103689881941338
319,0.0000834465026855469,0.0000804965527384945
320,-0.00000286102294921875,0.000120736825699604
321,-0.0000457763671875,0.000109705712652355
322,0.000147819519042969,0.000104162455063234
323,0.000152587890625,0.000127121602653134
324,-0.0000104904174804687,0.000173511076355625
325,-0.000108242034912109,0.000146872037286375
326,-0.0000395774841308594,0.0000954794226167133
327,0.000189781188964844,0.000115031467069208
328,0.0000500679016113281,0.0000962833292692533
329,-0.0000205039978027344,0.00013591782952362
330,0.0000901222229003906,0.000102165629958891
331,0.0000109672546386719,0.000115713357048791
332,0.0000209808349609375,0.000135968006541753
333,0.000123500823974609,0.000122196906727249
334,0.000030517578125,0.000133087975854424
335,-0.0000243186950683594,0.000134112517023063
336,0.000150203704833984,0.00014587164920806
337,-0.0000429153442382813,0.000105042799476733
338,-0.0000867843627929688,0.000141812364924935
339,-0.000237941741943359,0.000118230617095992
340,0.0000252723693847656,0.0000675814694914827
341,0.0000276565551757812,0.0000786448899764428
342,-0.000187397003173828,0.000110253577885464
343,0.0000867843627929688,0.000126942613514977
344,0.0000767707824707031,0.000123547762342566
345,-0.000133991241455078,0.000119780127402119
346,0.0000162124633789062,0.0000962620733675183
347,-0.0000143051147460937,0.000104763196369931
348,-0.0000452995300292969,0.000111722447552547
349,-0.000102043151855469,0.000119719367711493
350,-0.0000200271606445312,0.000127557282092077
351,0.00017547607421875,0.000111539132261067
352,0.0000271797180175781,0.0000838935322278768
353,-0.0000467300415039063,0.0000930675711101052
354,-0.000123500823974609,0.0000855826396359264
355,0.000113964080810547,0.000122894544295673
356,-0.000145912170410156,0.000133210927203032
357,0.000164031982421875,0.000174603156911405
358,-0.0000529289245605469,0.000150090886692742
359,-0.0000467300415039063,0.00013406842950948
360,-0.000174045562744141,0.000142659605150066
361,-0.0000805854797363281,0.000203251244384702
362,0.0000824928283691406,0.000179782153484728
363,-0.000119209289550781,0.000179209589333288
364,0.00000333786010742187,0.000186754659442779
365,-0.0000891685485839844,0.000186754659442779
366,-0.000163555145263672,0.000186447597171873
367,0.000169277191162109,0.000191263420168914
368,-0.000101089477539062,0.000187789103961182
369,-0.000216484069824219,0.000114267933760977
370,0.0000619888305664063,0.000123856558707256
371,-0.0000510215759277344,0.000105135835270365
372,-0.00016021728515625,0.000155311359791941
373,-0.0000395774841308594,0.000158453497080826
374,-0.000118732452392578,0.000140704941875519
375,0.000100612640380859,0.000185312441432145
376,0.000234127044677734,0.000118831034413265
377,-0.000204563140869141,0.0001252476132155
378,0.0000109672546386719,0.000143577877510378
379,0.00000715255737304688,0.000141651940016769
380,-0.0000019073486328125,0.000169037259341247
381,-0.000200271606445312,0.000181152940438103
382,-0.0000743865966796875,0.000174112829508613
383,-0.000162124633789062,0.000156568230164634
384,0.000127315521240234,0.000156437474523549
385,0.0000710487365722656,0.000135408320230857
386,0.0000629425048828125,0.000151796074617946
387,0.0000720024108886719,0.00014262453680855
388,-0.0000371932983398437,0.00016833634908462
389,0.00002288818359375,0.000149702568269174
390,-0.000268936157226562,0.000148077708535227
391,-0.0000538825988769531,0.000201724098577052
392,0.000196933746337891,0.00020441136364902
393,0.000174999237060547,0.00015009694619684
394,-0.000477313995361328,0.000126720315871224
395,0.000153064727783203,0.00014315283657807
396,0.000101089477539062,0.00018091179159469
397,0.00000476837158203125,0.000171531522167373
398,0.0000233650207519531,0.000138496365513291
399,0.00000667572021484375,0.000175931588098148
400,0.000240802764892578,0.000163412588067
401,-0.000041961669921875,0.000142793423234571
402,-0.0000939369201660156,0.000153869964829244
403,0.000139236450195312,0.000153420086305162
404,0.0000290870666503906,0.000162046076871944
405,0.0001983642578125,0.000170723685256959
406,-0.000104427337646484,0.000158174870795179
407,0.000100135803222656,0.000129383768227829
408,-0.000049591064453125,0.000116652731335047
409,-0.000131130218505859,0.000140692013594895
410,0.0000133514404296875,0.000152593850973067
411,-0.000191688537597656,0.000144826678523977
412,0.0000457763671875,0.000155595113890166
413,-0.000180244445800781,0.000182244142620123
414,0.0000624656677246094,0.000112185505673121
415,0.000150203704833984,0.000150777085677884
416,0.000142574310302734,0.000231952729188685
417,-0.0000329017639160156,0.000212757024107874
418,0.000181198120117187,0.000214765253953502
419,0.000164508819580078,0.000159711265745168
420,-0.000118255615234375,0.000165719950563399
421,-0.000178813934326172,0.000127325343349635
422,0.000095367431640625,0.000127268185906275
423,0.000107765197753906,0.00012183539316486
424,-0.0000119209289550781,0.000155954183383491
425,-0.0000128746032714844,0.000187939182285263
426,-0.000030517578125,0.000149748126422047
427,-0.0000486373901367188,0.000168482162667253
428,-0.00000524520874023438,0.000181564162103818
429,0.0000734329223632813,0.000131295706622129
430,0.00019073486328125,0.000129510236236741
431,-0.000127315521240234,0.000201042146195242
432,-0.000221729278564453,0.000169636117510675
433,-0.0000638961791992188,0.000193541852805071
434,-0.000119209289550781,0.000180740783162738
435,-0.0000567436218261719,0.000133790004206566
436,0.0000848770141601563,0.000184875122427618
437,-0.000175952911376953,0.000139758034528522
438,-0.00000905990600585938,0.000135337776688569
439,0.0000667572021484375,0.0001247601391717
440,0.0000591278076171875,0.00015431853184638
441,0.0000109672546386719,0.000131344187169547
442,0.000162124633789062,0.000156507224459922
443,-0.0000519752502441406,0.000143178247572604
444,-0.00005340576171875,0.000108775324971773
445,-0.0000238418579101562,0.000127564411981247
446,-0.000131130218505859,0.000125298433916806
447,0.00000524520874023438,0.00012203864342446
448,0.0000567436218261719,0.000165560717931617
449,0.0000286102294921875,0.000144367519151049
450,0.000154495239257812,0.000134785595179582
451,-0.000171184539794922,0.000131337262472709
452,-0.00002288818359375,0.000115976364594342
453,0.0000290870666503906,0.000157601714157615
454,-0.0000853538513183594,0.000129710225071493
455,0.0000681877136230469,0.000125058669798168
456,0.0000867843627929688,0.000123492538881215
457,-0.0000281333923339844,0.00010109847406625
458,-0.000136375427246094,0.000113326848909407
459,0.000100612640380859,0.000104921512904931
460,0.0000576972961425781,0.0000884169763625131
461,-0.0000576972961425781,0.000121262980081576
462,-0.00000143051147460937,0.000135051866885854
463,0.0000653266906738281,0.0000983140627941486
464,0.000153064727783203,0.000102121109462634
465,-0.0000591278076171875,0.000110605665467677
466,0.0000271797180175781,0.000104919345799088
467,0.0000834465026855469,0.000118714258416259
468,0.000105857849121094,0.000125273026143268
469,-0.0000867843627929688,0.000106016675690713
