Wavelength (nm),Absorbance (AU),Std.Dev.
200,-0.00992298126220703,0.0162665275741061
201,-0.0150909423828125,0.00733527303008107
202,-0.00217103958129883,0.00299624497630049
203,-0.000302314758300781,0.0013673015955592
204,-0.000134468078613281,0.000536639918725192
205,-0.000220298767089844,0.000198295471295869
206,-0.000368118286132812,0.000190577442055979
207,0.000243663787841797,0.00016221436653914
208,0.000123500823974609,0.000159904765550136
209,-0.0000834465026855469,0.0000881130042711324
210,-0.0000929832458496094,0.000098676493032439
211,0,0.000141549172657623
212,-0.0000557899475097656,0.000128300212811157
213,-0.0000848770141601563,0.000129204393311691
214,-0.00019073486328125,0.0000825988771433948
215,0.0000615119934082031,0.0000950378444794859
216,0.000049591064453125,0.000112638586149385
217,-0.000175952911376953,0.000116483031847559
218,0.000116348266601562,0.0000958169831869425
219,-0.000146389007568359,0.0000980036672684906
220,-0.000155448913574219,0.000121629933893916
221,-0.0000386238098144531,0.000128371081250505
222,0.0000252723693847656,0.0000996669510558235
223,-0.000123023986816406,0.0000871738663858825
224,-0.000125885009765625,0.000120372816039567
225,-0.000003814697265625,0.0000961202472321014
226,-0.000030517578125,0.000103724961193644
227,-0.000308036804199219,0.0000731319601390234
228,-0.000166416168212891,0.0000570034840668466
229,-0.0000548362731933594,0.0000747996258789549
230,-0.0000720024108886719,0.0000863220139456072
231,-0.0000638961791992188,0.0000773564502179035
232,-0.00000762939453125,0.0000844742293845312
233,-0.0000214576721191406,0.000104711094814368
234,-0.0000605583190917969,0.0000815321824512157
235,-0.000011444091796875,0.0000759489484609192
236,0.0000643730163574219,0.0000743392035311635
237,0.000087738037109375,0.00006683039059239
238,0.000034332275390625,0.0000863193798881498
239,0.0000667572021484375,0.000103501127263583
240,-0.000100135803222656,0.0000958335927454618
241,-0.0000486373901367188,0.0000752542100766766
242,-0.0000600814819335938,0.0000747646603489671
243,-0.000174045562744141,0.0000661808062059007
244,-0.0000300407409667969,0.0000987340820636579
245,-0.0000905990600585938,0.0000864009983284464
246,-0.000118732452392578,0.0000863588823140852
247,0.0000782012939453125,0.0000726844367724171
248,-0.000189781188964844,0.000111437160130755
249,0.000147819519042969,0.000106429797346565
250,-0.0000863075256347656,0.000107403799047971
251,0.0000276565551757812,0.0000713632649377641
252,-0.0000448226928710938,0.0000645898768928415
253,-0.000130176544189453,0.0000781576686222016
254,0.000072479248046875,0.0000974685944669827
255,-0.0000672340393066406,0.000101134452172039
256,-0.0000219345092773437,0.000113907205283479
257,-0.0000195503234863281,0.000116088060297002
258,0.000026702880859375,0.000134836193540313
259,-0.0000486373901367188,0.000137848006166726
260,0.0000348091125488281,0.000106267309011584
261,0.0000653266906738281,0.000120734942467645
262,-0.0000810623168945313,0.000119047054522053
263,-0.0000391006469726562,0.000125660841204337
264,0.000156402587890625,0.000149160882571374
265,-0.0001373291015625,0.000117619402772961
266,-0.000123500823974609,0.00017821721009856
267,0.000113964080810547,0.000141404529695756
268,-0.000202655792236328,0.000146263920278047
269,0.0000543594360351563,0.000169365148124449
270,0.0000290870666503906,0.000143041610399861
271,-0.0000653266906738281,0.000104519833574042
272,-0.0000452995300292969,0.000148916786539763
273,-0.000321388244628906,0.000145622039769183
274,-0.000193595886230469,0.000160194577015656
275,-0.0000820159912109375,0.00014033277869938
276,0.000019073486328125,0.0000851231125430979
277,-0.0000925064086914063,0.0000820686481793104
278,-0.000242710113525391,0.000112337410217836
279,-0.000103473663330078,0.000163398673388881
280,0.000192642211914062,0.00012698917496045
281,-0.000148773193359375,0.0001164420328491
282,0.00000524520874023438,0.000120977637358852
283,-0.000041961669921875,0.000142231820109057
284,0.0000252723693847656,0.00010336703418609
285,0.0000138282775878906,0.0000878494012039592
286,0.000011444091796875,0.0000870067764614169
287,0.0000476837158203125,0.0000988514596546168
288,-0.0000195503234863281,0.000123323032735361
289,0.0000629425048828125,0.000109718147417218
290,-0.0000329017639160156,0.000100830484099645
291,-0.0000700950622558594,0.000109745084574335
292,0.0000243186950683594,0.000144291901065118
293,-0.0000882148742675781,0.000129580442907608
294,-0.0000395774841308594,0.000134512035138387
295,0.0000128746032714844,0.000149215749149019
296,0.000103473663330078,0.000114645377938543
297,-0.000104427337646484,0.000113405069685707
298,0.0000123977661132812,0.00011792444186897
299,-0.0000262260437011719,0.000143679193834187
