Wavelength (nm),Absorbance (AU),Std.Dev.
190,3.17791700363159,0.154941419791141
191,3.26390266418457,0.161434376897963
192,3.27585506439209,0.323134482150524
193,3.84880352020264,0.56394941300589
194,3.73326826095581,0.277082293133229
195,3.37125730514526,0.123873402112708
196,3.58181428909302,0.17746051187903
197,3.64199542999268,0.198417698630648
198,3.39746618270874,0.144936483217582
199,3.79237794876099,0.180328552483572
200,3.77547979354858,0.119336576819073
201,3.83294248580933,0.164181620631612
202,3.59172582626343,0.109562304743034
203,3.73404598236084,0.0946736925589371
204,3.68259620666504,0.0825426419191036
205,3.44914722442627,0.0742701302415295
206,3.659499168396,0.106945855818073
207,3.50106382369995,0.0505589239980184
208,3.22744417190552,0.0310620377197253
209,2.99685573577881,0.0145273929522287
210,2.82859802246094,0.0102023691478658
211,2.68998193740845,0.00471059355737559
212,2.58715534210205,0.00389735878906358
213,2.49617767333984,0.00606509513958043
214,2.43161821365356,0.00654884757503508
215,2.35659742355347,0.00480610679194846
216,2.30451583862305,0.00385875437452972
217,2.22540855407715,0.00371437917024551
218,2.14530038833618,0.00349476240158146
219,2.06661701202393,0.00258306557314927
220,1.9708309173584,0.00203211325861652
221,1.86361408233643,0.00136436102114238
222,1.75805282592773,0.00102424443988895
223,1.64744424819946,0.000764749287693728
224,1.53378772735596,0.000597460024229102
225,1.41962909698486,0.000636060018535244
226,1.30463886260986,0.000401522936848042
227,1.19943284988403,0.000169147522383193
228,1.10354089736938,0.000237547235885412
229,1.01728248596191,0.000257696847370417
230,0.944899559020996,0.000158364504865795
231,0.885751724243164,0.000128943680120861
232,0.83851432800293,0.000099997197453941
233,0.800912380218506,0.0000921616569938788
234,0.772698879241943,0.000148840424434308
235,0.752792358398438,0.00010722582372014
236,0.739806175231934,0.0000927812877270022
237,0.733647346496582,0.000107786294678161
238,0.734433650970459,0.0000962431752915831
239,0.741665363311768,0.000112840266859047
240,0.755493640899658,0.0000709750926695049
241,0.775166511535645,0.0000671037127771465
242,0.80106258392334,0.000123647102419761
243,0.834652900695801,0.00011930080715588
244,0.87604284286499,0.000196480055251045
245,0.925688743591309,0.00027886454593654
246,0.981703758239746,0.000272390487665475
247,1.0462818145752,0.000316366990915151
248,1.11923170089722,0.000249024068607204
249,1.19930744171143,0.000434180591258843
250,1.29214572906494,0.000655240190233883
251,1.39048767089844,0.000810513208448446
252,1.49240064620972,0.00179211213336707
253,1.60053205490112,0.00231088806367707
254,1.71164417266846,0.00268428946448707
255,1.82257890701294,0.00289684001259524
256,1.92701244354248,0.00305572252226782
257,2.04251146316528,0.00511085161692651
258,2.14852380752563,0.00662449392149177
259,2.24050855636597,0.00750484270471045
260,2.31116580963135,0.00441577861138036
261,2.34862947463989,0.00695305363479166
262,2.42042970657349,0.0118408203125
263,2.45340251922607,0.0103382096449469
264,2.44842481613159,0.0132188678312348
265,2.47973489761353,0.0192248147218901
266,2.49674940109253,0.0158192952146888
267,2.47141456604004,0.0099506025366718
268,2.40496778488159,0.0100589566952306
269,2.32948970794678,0.00715271097654076
270,2.2728385925293,0.00502707052488733
271,2.21786069869995,0.00579126830297584
272,2.15754890441895,0.00382286722773184
273,2.07012128829956,0.00349369627513762
