Wavelength (nm),Absorbance (AU),Std.Dev.
200,-0.029083251953125,0.0439290334431347
201,0.0315370559692383,0.0265698591023687
202,0.0217833518981934,0.0103203573059911
203,0.00217914581298828,0.0028210195674772
204,-0.00136613845825195,0.00128796744072702
205,0.00151300430297852,0.000963450864645969
206,0.00121879577636719,0.000988470432584336
207,0.000658035278320313,0.000734088907923884
208,0.000929832458496094,0.000520199399833093
209,0.000536918640136719,0.000296204549071467
210,0.000550746917724609,0.00026565607630689
211,0.000512599945068359,0.000232473641879571
212,0.000430583953857422,0.000255242873509523
213,0.00041961669921875,0.000284661799244579
214,0.000674724578857422,0.000255463699613895
215,0.000145435333251953,0.000327403490437957
216,0.000515460968017578,0.000398302623415482
217,0.000496864318847656,0.000310042439062436
218,0.000241756439208984,0.000280613704725019
219,0.000262737274169922,0.000268712864156438
220,0.000301837921142578,0.00028721909307985
221,0.000929355621337891,0.000294572691379821
222,0.000414371490478516,0.000261167503059172
223,0.000266551971435547,0.000264427594385122
224,0.000258922576904297,0.00022603892000317
225,0.000330924987792969,0.000273450208266447
226,0.000355243682861328,0.000261633731071201
227,0.000218868255615234,0.000238483420137896
228,0.000245571136474609,0.00029914986323856
229,0.000458717346191406,0.0002506476730785
230,0.000443935394287109,0.000169096433815261
231,0.000252246856689453,0.000190233525393251
232,0.000173091888427734,0.000162337668082834
233,0.000603675842285156,0.000186198652067044
234,0.000485420227050781,0.000164593799037844
235,-0.000049591064453125,0.000147625580587793
236,0.000186920166015625,0.000134539078169448
237,0.000164985656738281,0.000105541633301574
238,0.000311851501464844,0.000173772964204058
239,0.000276088714599609,0.000189212445258206
240,0.000268936157226562,0.000206469938880944
241,0.000384807586669922,0.000137382073252633
242,0.000185966491699219,0.000111661375894286
243,0.000159263610839844,0.000136368758031857
244,0.000164985656738281,0.000139122092955899
245,0.000225543975830078,0.000166606657424335
246,0.000237464904785156,0.00018088162538406
247,0.000213146209716797,0.000206602045835967
248,0.000508785247802734,0.000187541939594755
249,0.000242233276367187,0.000216175060463728
250,0.0000286102294921875,0.000210639002872902
251,0.000180244445800781,0.000190042191650704
252,0.000504493713378906,0.000292123379546982
253,0.000397682189941406,0.000227650669000609
254,0.0001373291015625,0.000193532454147651
255,0.0000634193420410156,0.000205502985336282
256,0.000440120697021484,0.000223432683778171
257,0.000205516815185547,0.000254071438680217
258,-0.000174522399902344,0.000223416400970703
259,-0.00000762939453125,0.000306436794410611
260,0.000377178192138672,0.00025918194125546
261,0.000148773193359375,0.000226954451245637
262,-0.000210285186767578,0.000247896627668456
263,0.000049591064453125,0.000288590105219757
264,0.000116348266601562,0.000372455913997914
265,0.000130653381347656,0.000324596891868961
266,0.000382423400878906,0.000363588880319653
267,-0.000169277191162109,0.000362044716049709
268,0.000150203704833984,0.000233406796465309
269,0.0006561279296875,0.000273696221414958
270,0.000170230865478516,0.000246830369043935
271,-0.000080108642578125,0.000308743130617374
272,0.000693321228027344,0.0003438098419185
273,0.000689983367919922,0.000244237463342303
274,0.000271797180175781,0.000259931803374091
275,-0.0000362396240234375,0.000258134112102008
276,0.000110149383544922,0.000220746250549335
277,0.000245571136474609,0.000214769488743434
278,0.0001678466796875,0.00029840711663964
279,0.000541210174560547,0.00026922683698416
280,0.0000109672546386719,0.000206857213384046
281,-0.000341415405273437,0.000186183997871389
282,0.0000429153442382813,0.000209994666861238
283,-0.000154018402099609,0.000284559540849094
284,0.000307083129882812,0.000190271769053565
285,0.0000777244567871094,0.000177941418864532
286,0.0000457763671875,0.000202345329781573
287,0.000131130218505859,0.000293508667933217
288,-0.000174045562744141,0.000206399447264386
289,0.000241279602050781,0.000247073439250355
290,0.000267505645751953,0.000177516682109115
291,0.000245571136474609,0.000138082029706865
292,0.000313282012939453,0.000188229316532431
293,0.000182151794433594,0.000175170009557615
294,0.0000371932983398437,0.000222167228603178
295,0.0000905990600585938,0.00020828998118962
296,0.000261306762695312,0.000193903354719027
297,0.000139713287353516,0.000254164493345407
298,0.000394821166992187,0.000199926169256345
299,0.000106334686279297,0.000279236100410382
300,0.00012969970703125,0.000226010752908738
301,-0.0000443458557128906,0.000231218333095834
302,0.00008392333984375,0.000338569157237709
303,0.000261783599853516,0.000227922176138844
304,0.000270843505859375,0.000231630981189884
305,0.000146865844726562,0.000340988915734014
306,0.000412940979003906,0.000376081560385658
307,0.000243663787841797,0.000233570396649805
308,0.000151157379150391,0.000216964574929557
309,0.000618934631347656,0.000233640475946295
310,0.000336647033691406,0.000147834900086561
311,0.000353336334228516,0.000156684365796198
312,0.000435352325439453,0.000209274479736956
313,0.000586032867431641,0.000235748599647888
314,0.00032806396484375,0.000276328676003863
315,0.000223636627197266,0.000180453728978589
316,0.000328540802001953,0.000190672864374224
317,0.000532627105712891,0.000203090090170353
318,0.000396728515625,0.000275768578673215
319,0.000642299652099609,0.000188673322511139
320,0.000529289245605469,0.000135576133308303
321,0.000372409820556641,0.000162933240469985
322,0.000314712524414062,0.000157740153578928
323,0.000323295593261719,0.000191353747528963
324,0.000601291656494141,0.000237834214279749
325,0.000572681427001953,0.000222142664809792
326,0.000508308410644531,0.000174998587417436
327,0.000451087951660156,0.000205556086883767
328,0.000200271606445312,0.000246557550820295
